Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ireland,IRL,1979,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,2064212787.74525
Ireland,IRL,1978,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,1591010853.5089
Ireland,IRL,1977,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,1102408442.58326
Ireland,IRL,1976,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,893714965.811245
Ireland,IRL,1975,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,846501408.725597
Ireland,IRL,1974,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,763564389.677607
Ireland,IRL,1973,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,665512400.072979
Ireland,IRL,1972,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,582268236.681345
Ireland,IRL,1971,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,477577540.467108
Ireland,IRL,1970,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,408856717.94536
Ireland,IRL,2017,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,30.675346487803
Ireland,IRL,2016,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,28.5853431348988
Ireland,IRL,2015,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,27.964979416875
Ireland,IRL,2014,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,17.4640839291781
Ireland,IRL,2013,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,17.5629396808911
Ireland,IRL,2012,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,17.8583991181319
Ireland,IRL,2011,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,17.0820652415544
Ireland,IRL,2010,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,16.9832679516129
Ireland,IRL,2009,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,16.9668178536041
Ireland,IRL,2008,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,15.8175940861345
Ireland,IRL,2007,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,15.8297227730769
Ireland,IRL,2006,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,16.2541420262745
Ireland,IRL,2005,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,15.3649112933333
Ireland,IRL,2004,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,14.5537017523353
Ireland,IRL,2003,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,13.8953891819718
Ireland,IRL,2002,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,13.7454586018692
Ireland,IRL,2001,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,13.491292339372
Ireland,IRL,2000,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,13.1670971729673
Ireland,IRL,1999,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,13.0000205257246
Ireland,IRL,1998,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,12.2050388431745
Ireland,IRL,1997,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,12.1694479742381
Ireland,IRL,1996,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,12.3835878560234
Ireland,IRL,1995,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,12.550672186515
Ireland,IRL,1994,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,12.5098885835595
Ireland,IRL,1993,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,12.133517392277
Ireland,IRL,1992,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,12.1895384624984
Ireland,IRL,1991,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,12.130903384355
Ireland,IRL,1990,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,11.6006052409472
Ireland,IRL,1989,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,11.5135378364108
Ireland,IRL,1988,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,11.402827382272
Ireland,IRL,1987,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,11.7934353490703
Ireland,IRL,1986,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,11.5569170147306
Ireland,IRL,1985,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,11.6063567164924
Ireland,IRL,1984,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,11.5196777834675
Ireland,IRL,1983,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,11.9763760754036
Ireland,IRL,1982,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,11.6875072441658
Ireland,IRL,1981,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,11.42000190278
Ireland,IRL,1980,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,12.2388944328393
Ireland,IRL,1979,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,11.1452148515615
Ireland,IRL,1978,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,10.7213856397765
Ireland,IRL,1977,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,9.52846222637498
Ireland,IRL,1976,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,9.08662567914033
Ireland,IRL,1975,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,8.50330414012239
Ireland,IRL,1974,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,9.16313393781813
Ireland,IRL,1973,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,8.44532167402186
Ireland,IRL,1972,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,8.67494282090859
Ireland,IRL,1971,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,8.80781318886315
Ireland,IRL,1970,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,8.71823575513304
Ireland,IRL,2017,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,161045599.585953
Ireland,IRL,2016,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,109809980.996098
Ireland,IRL,2015,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,101440124.996999
Ireland,IRL,2014,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,149593969.879802
Ireland,IRL,2013,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,96228213.83725
Ireland,IRL,2012,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,105794085.121508
Ireland,IRL,2011,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,195147834.442938
Ireland,IRL,2010,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,212094328.546023
Ireland,IRL,2009,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,66050320.3228586
Ireland,IRL,2008,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,132650435.256228
Ireland,IRL,2007,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,716993275.070045
Ireland,IRL,2006,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,755634659.71722
Ireland,IRL,2005,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,17915815.4014691
Ireland,IRL,2004,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,14808969.3971385
Ireland,IRL,2003,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Ireland,IRL,2002,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Ireland,IRL,2001,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Ireland,IRL,2000,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Ireland,IRL,1999,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Ireland,IRL,1998,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Ireland,IRL,1997,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,525660.477488243
Ireland,IRL,1996,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,4842338.13396809
Ireland,IRL,1995,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Ireland,IRL,1994,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Ireland,IRL,1993,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Ireland,IRL,1992,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Ireland,IRL,1991,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Ireland,IRL,1990,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,48618778.7416671
Ireland,IRL,1989,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,136687551.263071
Ireland,IRL,1988,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,86948093.893548
Ireland,IRL,1987,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1703311.19338316
Ireland,IRL,1986,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Ireland,IRL,1985,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Ireland,IRL,1984,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,432718.077558417
Ireland,IRL,1983,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Ireland,IRL,1982,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,3385789.26217515
Ireland,IRL,1981,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,7407452.91587195
Ireland,IRL,1980,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,25712654.5230664
Ireland,IRL,1979,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,45855667.8342785
Ireland,IRL,1978,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,11977099.0647003
Ireland,IRL,1977,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,11313777.6303236
Ireland,IRL,1976,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,6885348.21247737
Ireland,IRL,1975,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,10511896.7478509
Ireland,IRL,1974,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,58983841.1160973
Ireland,IRL,1973,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,41023904.2657935
Ireland,IRL,1972,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,10189387.5769702
Ireland,IRL,1971,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,7901749.32451721
Ireland,IRL,1970,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,11733684.6127699
Ireland,IRL,2017,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0610021210552852
Ireland,IRL,2016,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0444574821846551
Ireland,IRL,2015,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0452857700879458
Ireland,IRL,2014,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0683077488035626
Ireland,IRL,2013,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.047637729622401
Ireland,IRL,2012,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0581286181986307
Ireland,IRL,2011,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.101112867587014
Ireland,IRL,2010,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.114029208895711
Ireland,IRL,2009,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0335280813821617
Ireland,IRL,2008,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0557354769984153
Ireland,IRL,2007,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.306407382508566
Ireland,IRL,2006,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.370409146920206
Ireland,IRL,2005,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00979006306091206
Ireland,IRL,2004,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00886764634559189
Ireland,IRL,2003,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Ireland,IRL,2002,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Ireland,IRL,2001,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Ireland,IRL,2000,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Ireland,IRL,1999,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Ireland,IRL,1998,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Ireland,IRL,1997,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00070224443513788
Ireland,IRL,1996,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00694927492921143
Ireland,IRL,1995,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Ireland,IRL,1994,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Ireland,IRL,1993,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Ireland,IRL,1992,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Ireland,IRL,1991,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Ireland,IRL,1990,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.106051258031301
Ireland,IRL,1989,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.37880360406743
Ireland,IRL,1988,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.247344108200514
Ireland,IRL,1987,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0053306396169111
Ireland,IRL,1986,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Ireland,IRL,1985,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Ireland,IRL,1984,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00228035843468246
Ireland,IRL,1983,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Ireland,IRL,1982,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.016157259194362
Ireland,IRL,1981,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0357679207386037
Ireland,IRL,1980,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.117248100379269
Ireland,IRL,1979,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.247586524610729
Ireland,IRL,1978,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0807103846182149
Ireland,IRL,1977,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0977885315677835
Ireland,IRL,1976,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0700050735085639
Ireland,IRL,1975,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.105594455266306
Ireland,IRL,1974,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.70783400014501
Ireland,IRL,1973,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.520591453759406
Ireland,IRL,1972,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.151806931997677
Ireland,IRL,1971,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.145729491063382
Ireland,IRL,1970,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.250202636377315
Ireland,IRL,2017,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,231621402.416498
Ireland,IRL,2016,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,130084123.019246
Ireland,IRL,2015,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,3016440.30502584
Ireland,IRL,2014,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,5685829.69128302
Ireland,IRL,2013,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,11846710.5235986
Ireland,IRL,2012,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,14356305.0319197
Ireland,IRL,2011,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,15917539.7879534
Ireland,IRL,2010,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,13990458.5381003
Ireland,IRL,2009,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,20164034.1319232
Ireland,IRL,2008,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,40145597.6814155
Ireland,IRL,2007,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,21897777.0273103
Ireland,IRL,2006,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,29778678.5801702
Ireland,IRL,2005,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,13662367.7727029
Ireland,IRL,2004,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,23631330.8306096
Ireland,IRL,2003,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,19035872.6230714
Ireland,IRL,2002,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,23918495.6804061
Ireland,IRL,2001,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,29465424.9012919
Ireland,IRL,2000,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,26153084.0424275
Ireland,IRL,1999,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,6002850.6958655
Ireland,IRL,1998,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,10408828.3892016
Ireland,IRL,1997,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,38712307.2313501
Ireland,IRL,1996,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,43652439.6795102
Ireland,IRL,1995,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,35379469.6162446
Ireland,IRL,1994,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,33526454.8994063
Ireland,IRL,1993,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,38723664.9261576
Ireland,IRL,1992,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,23958160.0453543
Ireland,IRL,1991,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,34297014.8760848
Ireland,IRL,1990,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,39811844.1324814
Ireland,IRL,1989,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,24649101.837403
Ireland,IRL,1988,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,18777302.8690346
Ireland,IRL,1987,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,13981595.8304697
Ireland,IRL,1986,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,32715739.6550415
Ireland,IRL,1985,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,61988034.4785664
Ireland,IRL,1984,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,61151839.2420941
Ireland,IRL,1983,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,47570313.3291358
Ireland,IRL,1982,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,16854321.1618052
Ireland,IRL,1981,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,29033005.4176536
Ireland,IRL,1980,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,24579338.8551478
Ireland,IRL,1979,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,8260136.75929898
Ireland,IRL,1978,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,3650744.78067681
Ireland,IRL,1977,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,42758.2410473096
Ireland,IRL,1976,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,48969.7278366034
Ireland,IRL,1975,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,51392.4022993276
Ireland,IRL,1974,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,1100.68790277569
Ireland,IRL,1973,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,397.47681620413
Ireland,IRL,1972,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,349.750108682515
Ireland,IRL,1971,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,338.186855651715
Ireland,IRL,1970,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Ireland,IRL,2017,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0877353797032188
Ireland,IRL,2016,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0526656368498971
Ireland,IRL,2015,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00134662513617225
Ireland,IRL,2014,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00259626926542604
Ireland,IRL,2013,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00586470817999933
